pattern	constr_id	form	correct_number	cls_noun_num	cls_token_num	fst_noun_num	com_num	prefix	len_prefix	len_context	que_index	freq	sent	pos
obj_aux_PP	1039	trouvée	sing	sing	sing	sing	sing	Jeanne raconta comment maître Gerbaud avait partagé avec elle l' argent de sa tante et la pièce de toile qu' on avait	22	6	20	766	Jeanne raconta comment maître Gerbaud avait partagé avec elle l' argent de sa tante et la pièce de toile qu' on avait trouvée dans l' armoire , et comment il lui avait donné cette armoire pour mettre son linge . <eos>	PROPN VERB ADV NOUN PROPN AUX VERB ADP PRON DET NOUN ADP DET NOUN CCONJ DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN PUNCT CCONJ ADV PRON PRON AUX VERB DET NOUN ADP VERB DET NOUN PUNCT
obj_aux_PP	1040	donné	sing	sing	sing	sing	sing	Jocrisse ne put achever , Dagobert lui asséna dans la mâchoire le plus glorieux coup de poing qu' il eût	20	6	18	11274	Jocrisse ne put achever , Dagobert lui asséna dans la mâchoire le plus glorieux coup de poing qu' il eût donné depuis longtemps ; et puis , usant de sa force encore redoutable pour son âge , l' ancien grenadier à cheval , d' un poignet vigoureux , redressa Jocrisse sur ses jambes et , d' un violent coup de pied au bas des reins , l' envoya rouler dans la pièce voisine . <eos>	PROPN ADV VERB VERB PUNCT PROPN PRON VERB ADP DET NOUN DET ADV ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP ADV PUNCT CCONJ ADV PUNCT VERB ADP DET NOUN ADV ADJ ADP DET NOUN PUNCT DET ADJ NOUN ADP NOUN PUNCT ADP DET NOUN ADJ PUNCT VERB PROPN ADP DET NOUN CCONJ PUNCT ADP DET ADJ NOUN ADP NOUN ADP NOUN DET NOUN PUNCT PRON VERB VERB ADP DET NOUN ADJ PUNCT
obj_aux_PP	1041	dressés	plur	sing	sing	sing	sing	John mourut de ses blessures à Newgate , me recommandant à son dernier soupir une paire de faucons de chasse qu' il avait	23	6	21	166	John mourut de ses blessures à Newgate , me recommandant à son dernier soupir une paire de faucons de chasse qu' il avait dressés lui-même , et qu' il avait laissés à Osbaldistone-Hall , et une chienne épagneule nommée Lucy . <eos>	PROPN VERB ADP DET NOUN ADP PROPN PUNCT PRON VERB ADP DET ADJ NOUN DET NOUN ADP NOUN ADP NOUN PRON PRON AUX VERB PRON PUNCT CCONJ PRON PRON AUX VERB ADP PROPN PUNCT CCONJ DET NOUN ADJ VERB PROPN PUNCT
obj_aux_PP	1042	eu	sing	sing	sing	sing	sing	Jules courut à la fenêtre , et moi , je bondis vers Louise et , saisissant ses mains crispées , j' en arrachai , pour le dissimuler sur moi , un flacon de chloroforme qu' elle avait	37	6	35	14544	Jules courut à la fenêtre , et moi , je bondis vers Louise et , saisissant ses mains crispées , j' en arrachai , pour le dissimuler sur moi , un flacon de chloroforme qu' elle avait eu le triste courage de respirer jusqu' à ce qu' elle eût cessé de vivre . <eos>	PROPN VERB ADP DET NOUN PUNCT CCONJ PRON PUNCT PRON VERB ADP PROPN CCONJ PUNCT VERB DET NOUN ADJ PUNCT PRON PRON VERB PUNCT ADP PRON VERB ADP PRON PUNCT DET NOUN ADP NOUN PRON PRON AUX VERB DET ADJ NOUN ADP VERB ADP ADP PRON SCONJ PRON AUX VERB ADP VERB PUNCT
obj_aux_PP	1043	érigé	sing	sing	sing	sing	sing	Juliette avait pris la fuite ; Folla , plus brave , demeurait , ses grands yeux noirs fixés sur l' inconnu , protégeant de ses petites mains le frêle édifice de sable qu' elle avait	35	6	33	1135	Juliette avait pris la fuite ; Folla , plus brave , demeurait , ses grands yeux noirs fixés sur l' inconnu , protégeant de ses petites mains le frêle édifice de sable qu' elle avait érigé à grand' peine . <eos>	PROPN AUX VERB DET NOUN PUNCT PROPN PUNCT ADV ADJ PUNCT VERB PUNCT DET ADJ NOUN ADJ VERB ADP DET NOUN PUNCT VERB ADP DET ADJ NOUN DET ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP ADJ NOUN PUNCT
obj_aux_PP	1044	retenus	plur	plur	sing	none	plur	Jusqu' à des noms de muscles qu' elle a	9	6	7	538	Jusqu' à des noms de muscles qu' elle a retenus pour les échigner ! ... <eos>	ADP ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP PRON VERB PUNCT PUNCT
obj_aux_PP	1045	jeté	sing	sing	sing	sing	sing	Jusque-là , elle avait bravement porté le poids de la maladie et ne s' était pas encore résignée à se mettre au lit ; mais , sur la fin du soir de mon arrivée au château , elle cédait - comme son frère me le dit dans la nuit avec une inexprimable agitation , - à la puissance écrasante du fléau , et j' appris que le coup d' œil que j' avais	73	6	71	629	Jusque-là , elle avait bravement porté le poids de la maladie et ne s' était pas encore résignée à se mettre au lit ; mais , sur la fin du soir de mon arrivée au château , elle cédait - comme son frère me le dit dans la nuit avec une inexprimable agitation , - à la puissance écrasante du fléau , et j' appris que le coup d' œil que j' avais jeté sur elle serait probablement le dernier , - que je ne verrais plus la dame , vivante du moins . <eos>	ADV PUNCT PRON AUX ADV VERB DET NOUN ADP DET NOUN CCONJ ADV PRON AUX ADV ADV VERB ADP PRON VERB ADP NOUN PUNCT CCONJ PUNCT ADP DET NOUN NOUN NOUN ADP DET NOUN ADP NOUN PUNCT PRON VERB PUNCT SCONJ DET NOUN PRON PRON VERB ADP DET NOUN ADP DET ADJ NOUN PUNCT PUNCT ADP DET NOUN ADJ NOUN NOUN PUNCT CCONJ PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON AUX VERB ADP PRON AUX ADV DET ADJ PUNCT PUNCT SCONJ PRON ADV VERB ADV DET NOUN PUNCT ADJ ADV ADV PUNCT
obj_aux_PP	1046	conçus	plur	sing	sing	sing	sing	Kamea-Mea , chef qui s' était déjà fait remarquer dans ces îles durant la dernière et fatale visite de Cook , usurpa l' autorité royale , soumit les îles voisines , à la tête d' une armée de seize mille hommes , et voulut faire servir ses conquêtes aux vastes plans de progrès qu' il avait	56	6	54	914	Kamea-Mea , chef qui s' était déjà fait remarquer dans ces îles durant la dernière et fatale visite de Cook , usurpa l' autorité royale , soumit les îles voisines , à la tête d' une armée de seize mille hommes , et voulut faire servir ses conquêtes aux vastes plans de progrès qu' il avait conçus . <eos>	PROPN PUNCT NOUN PRON PRON AUX ADV AUX VERB ADP DET NOUN ADP DET ADJ CCONJ ADJ NOUN ADP PROPN PUNCT VERB DET NOUN ADJ PUNCT VERB DET NOUN ADJ PUNCT ADP DET NOUN ADP DET NOUN ADP NUM NUM NOUN PUNCT CCONJ VERB AUX VERB DET NOUN ADP ADJ NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1047	publiés	plur	plur	sing	sing	sing	L ' _ Histoire naturelle en action _ est un des plus instructifs recueils de nouvelles qu' on ait	19	6	17	2399	L ' _ Histoire naturelle en action _ est un des plus instructifs recueils de nouvelles qu' on ait publiés depuis longtemps . <eos>	DET PUNCT PUNCT NOUN ADJ ADP NOUN PUNCT AUX PRON DET ADV ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP ADV PUNCT
obj_aux_PP	1048	aimé	sing	sing	sing	sing	sing	L' Ami du peuple reposait toujours dans le jardin des Cordelièrs , près de ces arbres qu' il avait connus , dans ce coin de terre qu' il avait	29	6	27	468	L' Ami du peuple reposait toujours dans le jardin des Cordelièrs , près de ces arbres qu' il avait connus , dans ce coin de terre qu' il avait aimé et où , plus d' une fois , il était venu chercher un refuge contre les poursuites des alguazils . <eos>	DET NOUN NOUN NOUN VERB ADV ADP DET NOUN DET PROPN PUNCT ADV ADP DET NOUN PRON PRON AUX VERB PUNCT ADP DET NOUN ADP NOUN PRON PRON AUX VERB CCONJ ADV PUNCT ADV ADP NUM NOUN PUNCT PRON AUX VERB VERB DET NOUN ADP DET NOUN DET NOUN PUNCT
obj_aux_PP	1049	faites	plur	sing	sing	sing	sing	L' Angleterre , plus inquiète qu' on ne l' a longtemps soupçonné des projets formés par Napoléon de l' attaquer dans l' Inde et des tentatives d' alliance qu' il avait	31	6	29	2676	L' Angleterre , plus inquiète qu' on ne l' a longtemps soupçonné des projets formés par Napoléon de l' attaquer dans l' Inde et des tentatives d' alliance qu' il avait faites auprès du shah de Perse par l' intermédiaire du général Gardane , résolut d' envoyer une ambassade au roi de Caboul , qu' il s' agissait de gagner aux intérêts de la Compagnie . <eos>	DET PROPN PUNCT ADV ADJ SCONJ PRON ADV PRON AUX ADV VERB DET NOUN VERB ADP PROPN ADP PRON VERB ADP DET PROPN CCONJ DET NOUN ADP NOUN PRON PRON AUX VERB ADV DET NOUN ADP PROPN ADP DET NOUN ADP NOUN PROPN PUNCT VERB ADP VERB DET NOUN ADP NOUN ADP PROPN PUNCT PRON PRON PRON VERB ADP VERB ADP NOUN ADP DET NOUN PUNCT
obj_aux_PP	1050	imaginé	sing	sing	sing	sing	sing	L' Empereur , à son dernier passage à Malines , avait interpellé devant tout le monde M. de Pradt sur le plan de campagne qu' il avait	27	6	25	333	L' Empereur , à son dernier passage à Malines , avait interpellé devant tout le monde M. de Pradt sur le plan de campagne qu' il avait imaginé pour remplacer celui de lord Chatham . <eos>	DET PROPN PUNCT ADP DET ADJ NOUN ADP PROPN PUNCT AUX VERB ADP ADJ DET NOUN NOUN ADP PROPN ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP VERB PRON ADP NOUN PROPN PUNCT
obj_aux_PP	1051	produit	sing	sing	sing	sing	sing	L' Europe a ses habitudes , ses besoins établis par une partie de ses souvenirs ; on ne peut plus lui donner sa robe d' innocence , mais elle est encore forte et peut fournir une longue carrière si , en corrigeant les faiblesses de l' âge écoulé , on respecte le genre de croissance qu' il a	58	6	56	13087	L' Europe a ses habitudes , ses besoins établis par une partie de ses souvenirs ; on ne peut plus lui donner sa robe d' innocence , mais elle est encore forte et peut fournir une longue carrière si , en corrigeant les faiblesses de l' âge écoulé , on respecte le genre de croissance qu' il a produit . <eos>	DET PROPN VERB DET NOUN PUNCT DET NOUN VERB ADP DET NOUN ADP DET NOUN PUNCT PRON ADV VERB ADV PRON VERB DET NOUN ADP NOUN PUNCT CCONJ PRON AUX ADV ADJ CCONJ VERB VERB DET ADJ NOUN SCONJ PUNCT ADP VERB DET NOUN ADP DET NOUN VERB PUNCT PRON VERB DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1052	éprouvé	sing	sing	sing	sing	sing	L' acide du nitre est susceptible de se présenter dans un grand nombre d' états qui dépendent du degré d' oxygénation qu' il a	24	6	22	195	L' acide du nitre est susceptible de se présenter dans un grand nombre d' états qui dépendent du degré d' oxygénation qu' il a éprouvé , c' est-à-dire , de la proportion d' azote & d' oxygène qui entre dans sa composition . <eos>	DET NOUN NOUN NOUN AUX ADJ ADP PRON VERB ADP DET ADJ NOUN ADP NOUN PRON VERB ADP NOUN ADP NOUN PRON PRON AUX VERB PUNCT ADV ADV PUNCT ADP DET NOUN ADP NOUN SYM ADP NOUN PRON VERB ADP DET NOUN PUNCT
obj_aux_PP	1053	trouvé	sing	sing	sing	none	sing	L' acte de mariage qu' il a	7	6	5	3308	L' acte de mariage qu' il a trouvé peut avoir été arrangé de complaisance , comme le pense M. Fortia d' Urban ( brochure de 1824 ) . <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB VERB AUX AUX VERB ADP NOUN PUNCT SCONJ PRON VERB NOUN PROPN ADP PROPN PUNCT NOUN ADP NUM PUNCT PUNCT
obj_aux_PP	1054	obtenu	sing	sing	sing	none	sing	L' acte de naturalisation qu' il a	7	6	5	5304	L' acte de naturalisation qu' il a obtenu lui donne le titre de citoyen anglais et le fait sujet de sa femme.--Jolie situation que celle d' un mari dont la moindre infidélité peut être considérée comme une _ haute trahison _ , --et que sa femme a le droit de faire pendre pour _ incompatibilité d' humeur ! _ <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB PRON VERB DET NOUN ADP NOUN ADJ CCONJ DET VERB NOUN ADP DET ADJ NOUN SCONJ PRON ADP DET NOUN PRON DET ADJ NOUN VERB AUX VERB ADP DET PUNCT ADJ NOUN PUNCT PUNCT PUNCT PRON DET NOUN VERB DET NOUN ADP AUX VERB ADP PUNCT NOUN ADP NOUN PUNCT PUNCT
obj_aux_PP	1055	trouvé	sing	sing	sing	none	sing	L' air de fierté qu' il avait	7	6	5	3308	L' air de fierté qu' il avait trouvé à cette pauvre fille lui faisait craindre , sinon un refus , du moins un mouvement de vanité blessée ; comment lui avouer qu' il avait lu sa lettre ? <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET ADJ NOUN PRON AUX VERB PUNCT SCONJ DET NOUN PUNCT ADV ADV DET NOUN ADP NOUN ADJ PUNCT ADV PRON VERB SCONJ PRON AUX VERB DET NOUN PUNCT
obj_aux_PP	1056	tolérée	sing	plur	sing	sing	sing	L' ancienne entrée de l' hôpital de _ la Charité _ , du côté de la rue Jacob , vient de faire place à une nouvelle porte d' un style assez insignifiant , mais qui , du moins , ne choque pas l' oeil comme la noire et triste palissade de planches qu' on a	55	6	53	113	L' ancienne entrée de l' hôpital de _ la Charité _ , du côté de la rue Jacob , vient de faire place à une nouvelle porte d' un style assez insignifiant , mais qui , du moins , ne choque pas l' oeil comme la noire et triste palissade de planches qu' on a tolérée pétulant tant d' années . <eos>	DET ADJ NOUN ADP DET NOUN ADP PUNCT DET PROPN PUNCT PUNCT DET NOUN ADP DET NOUN PROPN PUNCT VERB ADP VERB NOUN ADP DET ADJ NOUN ADP DET NOUN ADV ADJ PUNCT CCONJ PRON PUNCT ADV ADV PUNCT ADV VERB ADV DET NOUN ADP DET ADJ CCONJ ADJ NOUN ADP NOUN PRON PRON AUX VERB VERB ADV ADP NOUN PUNCT
obj_aux_PP	1057	prise	sing	sing	sing	none	sing	L' attitude de modération qu' il avait	7	6	5	9131	L' attitude de modération qu' il avait prise en sa jeunesse , après Pavie , sa faible tête de vieillard ne pouvait la retenir . <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN PUNCT ADP PROPN PUNCT DET ADJ NOUN ADP NOUN ADV VERB PRON VERB PUNCT
obj_aux_PP	1058	imposée	sing	sing	sing	sing	sing	L' auteur des _ Guêpes _ a agi loyalement ; --il ne pense pas que ni l' administration ni le ministre aient suivi son exemple--en maintenant des amendes--contre les preuves sans réplique qui leur étaient fournies ; --l' administration du timbre--a plusieurs fois fait demander à l' auteur des _ Guêpes _ --la suppression de la petite phrase qui accompagne depuis deux ans la sale tache d' encre qu' elle a	71	6	69	682	L' auteur des _ Guêpes _ a agi loyalement ; --il ne pense pas que ni l' administration ni le ministre aient suivi son exemple--en maintenant des amendes--contre les preuves sans réplique qui leur étaient fournies ; --l' administration du timbre--a plusieurs fois fait demander à l' auteur des _ Guêpes _ --la suppression de la petite phrase qui accompagne depuis deux ans la sale tache d' encre qu' elle a imposée à ses petits livres ; --l' administration a cru devoir lui fournir une occasion de la remplacer--par la dénonciation de ses petites persécutions . ) <eos>	DET NOUN DET PUNCT PROPN PUNCT AUX VERB ADV PUNCT PRON ADV VERB ADV SCONJ CCONJ DET NOUN CCONJ DET NOUN AUX VERB DET ADV ADV DET NOUN DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT SCONJ NOUN NOUN VERB DET NOUN AUX VERB ADP DET NOUN DET PUNCT PROPN PUNCT ADP NOUN ADP DET ADJ NOUN PRON VERB ADP NUM NOUN DET ADJ NOUN ADP NOUN PRON PRON AUX VERB ADP DET ADJ NOUN PUNCT PRON NOUN AUX VERB VERB PRON VERB DET NOUN ADP PRON VERB DET NOUN ADP DET ADJ NOUN PUNCT PUNCT
obj_aux_PP	1059	décrits	plur	sing	sing	sing	sing	L' aérostat l ' _ Espérance _ , fut gonflé , mais l' inventeur n' y adapta aucun des organes de propulsion qu' il avait	25	6	23	660	L' aérostat l ' _ Espérance _ , fut gonflé , mais l' inventeur n' y adapta aucun des organes de propulsion qu' il avait décrits . <eos>	DET NOUN DET PUNCT PUNCT PROPN PUNCT PUNCT AUX VERB PUNCT CCONJ DET NOUN ADV PRON VERB PRON DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1060	tiré	sing	sing	sing	sing	sing	L' effet d' un feu d' artifice qu' on aurait	10	6	8	1501	L' effet d' un feu d' artifice qu' on aurait tiré en plein jour ... Autour de l' empereur , naturellement , on s' exclame , on s' inquiète . <eos>	DET NOUN ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP ADJ NOUN PUNCT ADV ADP DET NOUN PUNCT ADV PUNCT PRON PRON VERB PUNCT PRON PRON VERB PUNCT
obj_aux_PP	1061	remise	sing	plur	sing	sing	sing	L' empereur ne témoigna pas qu' il fût contrarié par le retour de cet aide-de-camp ; il le reçut avec bonté , il lui parla même de la série de demandes qu' il avait	34	6	32	2856	L' empereur ne témoigna pas qu' il fût contrarié par le retour de cet aide-de-camp ; il le reçut avec bonté , il lui parla même de la série de demandes qu' il avait remise au maître de mathématiques ; il lui dit que ce rôle-là avait quelque chose de honteux , qui n' était pas fait pour lui , et l' engagea à y renoncer , sans quoi il ne pourrait pas le voir davantage . <eos>	DET NOUN ADV VERB ADV SCONJ PRON AUX VERB ADP DET NOUN ADP DET NOUN PUNCT PRON PRON VERB ADP NOUN PUNCT PRON PRON VERB ADV ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP NOUN ADP NOUN PUNCT PRON PRON VERB SCONJ DET NOUN VERB DET NOUN ADP ADJ PUNCT PRON ADV AUX ADV VERB ADP PRON PUNCT CCONJ PRON VERB ADP PRON VERB PUNCT ADP PRON PRON ADV VERB ADV PRON VERB ADV PUNCT
obj_aux_PP	1062	écrites	plur	sing	sing	sing	sing	L' enfant avait caché dans son pourpoint la lettre que son oncle lui avait donnée pour le docteur Lulle , et il avait mis dans un sac attaché à sa ceinture toutes les thèses de théologie qu' il avait	39	6	37	1241	L' enfant avait caché dans son pourpoint la lettre que son oncle lui avait donnée pour le docteur Lulle , et il avait mis dans un sac attaché à sa ceinture toutes les thèses de théologie qu' il avait écrites ; il savait qu' en les relisant attentivement avant de soutenir celle qui lui serait proposée par le docteur , il pourrait résoudre hardiment toutes les questions ; son intelligence précoce avait épuisé la science de la théologie comme toutes les autres . <eos>	DET NOUN AUX VERB ADP DET NOUN DET NOUN PRON DET NOUN PRON AUX VERB ADP DET NOUN PROPN PUNCT CCONJ PRON AUX VERB ADP DET NOUN VERB ADP DET NOUN ADJ DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT PRON VERB SCONJ ADP PRON VERB ADV ADV ADP VERB PRON PRON PRON AUX VERB ADP DET NOUN PUNCT PRON VERB VERB ADV ADJ DET NOUN PUNCT DET NOUN ADJ AUX VERB DET NOUN ADP DET NOUN ADP ADJ DET PRON PUNCT
obj_aux_PP	1063	dérobé	sing	sing	sing	sing	sing	L' esclave tomba mourant , et le vase d' or qu' il avait	13	6	11	113	L' esclave tomba mourant , et le vase d' or qu' il avait dérobé s' échappa de dessous ses haillons . <eos>	DET NOUN VERB ADJ PUNCT CCONJ DET NOUN ADP NOUN PRON PRON AUX VERB PRON VERB ADP NOUN DET NOUN PUNCT
obj_aux_PP	1064	éprouvés	plur	sing	sing	sing	sing	L' habile physicien , M. Savart , était parvenu à composer la table supérieure d' un violon de petits morceaux de bois qu' il avait	25	6	23	73	L' habile physicien , M. Savart , était parvenu à composer la table supérieure d' un violon de petits morceaux de bois qu' il avait éprouvés isolément . <eos>	DET ADJ NOUN PUNCT NOUN PROPN PUNCT AUX VERB ADP VERB DET NOUN ADJ ADP DET NOUN ADP ADJ NOUN ADP NOUN PRON PRON AUX VERB ADV PUNCT
obj_aux_PP	1065	disposées	plur	plur	sing	sing	sing	L' heure du spectacle venue , me voilà dans le corridor , en grande tenue du régiment d' Auvergne , sur un tapis bleu , au milieu des guirlandes de fleurs en festons qu' on avait	36	6	34	784	L' heure du spectacle venue , me voilà dans le corridor , en grande tenue du régiment d' Auvergne , sur un tapis bleu , au milieu des guirlandes de fleurs en festons qu' on avait disposées partout , et des lis épanouis , sur chaque marche des escaliers du théâtre . <eos>	DET NOUN NOUN NOUN VERB PUNCT PRON VERB ADP DET NOUN PUNCT ADP ADJ NOUN DET NOUN ADP PROPN PUNCT ADP DET NOUN ADJ PUNCT ADP NOUN DET NOUN ADP NOUN ADP NOUN PRON PRON AUX VERB ADV PUNCT CCONJ DET NOUN ADJ PUNCT ADP DET NOUN DET NOUN NOUN NOUN PUNCT
obj_aux_PP	1066	chassé	sing	sing	sing	sing	sing	L' histoire ingénieuse et romanesque d' un faux marquis de Valcor se substituant au véritable , l' histoire qui avait passionné le monde , était donc née de toutes pièces dans l' imagination de ce demi-sauvage , dans ce cerveau , surchauffé jadis par le soleil des tropiques , maintenant brisé , faussé , comme un mécanisme hors d' usage , par le flot de sang qu' y avait	69	6	67	427	L' histoire ingénieuse et romanesque d' un faux marquis de Valcor se substituant au véritable , l' histoire qui avait passionné le monde , était donc née de toutes pièces dans l' imagination de ce demi-sauvage , dans ce cerveau , surchauffé jadis par le soleil des tropiques , maintenant brisé , faussé , comme un mécanisme hors d' usage , par le flot de sang qu' y avait chassé la corde brutale . <eos>	DET NOUN ADJ CCONJ ADJ ADP DET ADJ NOUN ADP PROPN PRON VERB ADP ADJ PUNCT DET NOUN PRON AUX VERB DET NOUN PUNCT AUX ADV VERB ADP DET NOUN ADP DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PUNCT VERB ADV ADP DET NOUN DET NOUN PUNCT ADV VERB PUNCT VERB PUNCT ADP DET NOUN ADV ADP NOUN PUNCT ADP DET NOUN ADP NOUN PRON PRON AUX VERB DET NOUN ADJ PUNCT
obj_aux_PP	1067	découverts	plur	sing	sing	sing	sing	L' homme condamné à mort en 1815 , et sauvé par hasard ( M. de Lavalette par exemple ) , s' il marchait au supplice avec courage , doit se rappeler ce moment dix fois par mois ; le lâche qui mourait en pleurant et jetant les hauts cris ( le douanier Morris , jeté dans le lac , _ Rob Roy _ , III , 120 ) , s' il est aussi sauvé par le hasard , ne peut tout au plus se souvenir avec plaisir de cet instant qu' à cause de la circonstance qu ' _ il a été sauvé _ , et non pour les trésors de générosité qu' il a	115	6	113	1065	"L' homme condamné à mort en 1815 , et sauvé par hasard ( M. de Lavalette par exemple ) , s' il marchait au supplice avec courage , doit se rappeler ce moment dix fois par mois ; le lâche qui mourait en pleurant et jetant les hauts cris ( le douanier Morris , jeté dans le lac , _ Rob Roy _ , III , 120 ) , s' il est aussi sauvé par le hasard , ne peut tout au plus se souvenir avec plaisir de cet instant qu' à cause de la circonstance qu ' _ il a été sauvé _ , et non pour les trésors de générosité qu' il a découverts en lui-même , et qui ôtent à l' avenir toutes ses craintes "" . <eos>"	DET NOUN VERB ADP NOUN ADP NUM PUNCT CCONJ VERB ADP NOUN PUNCT NOUN ADP PROPN ADP NOUN PUNCT PUNCT SCONJ PRON VERB ADP NOUN ADP NOUN PUNCT VERB PRON VERB DET NOUN NUM NOUN ADP NOUN PUNCT DET NOUN PRON VERB ADP VERB CCONJ VERB DET ADJ NOUN PUNCT DET NOUN PROPN PUNCT VERB ADP DET NOUN PUNCT PUNCT PROPN PROPN PUNCT PUNCT NUM PUNCT NUM PUNCT PUNCT SCONJ PRON AUX ADV VERB ADP DET NOUN PUNCT ADV VERB ADV ADP ADV PRON VERB ADP NOUN ADP DET NOUN ADV ADP NOUN ADP DET NOUN PRON PUNCT PUNCT PRON AUX AUX VERB PUNCT PUNCT CCONJ ADV ADP DET NOUN ADP NOUN PRON PRON AUX VERB ADP PRON PUNCT CCONJ PRON VERB ADP DET NOUN ADJ DET NOUN PUNCT PUNCT
obj_aux_PP	1068	envoyé	sing	plur	sing	none	sing	L' homme d' affaires qu' il avait	7	6	5	3499	L' homme d' affaires qu' il avait envoyé à Paris pour racheter , si faire se pouvait , l' hôtel de Sairmeuse , lui avait écrit d' accourir , se trouvant , marquait-il , en présence d' une de ces difficultés qu' un mandataire ne saurait résoudre . <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB ADP PROPN ADP VERB PUNCT SCONJ VERB PRON VERB PUNCT DET NOUN ADP PROPN PUNCT PRON AUX VERB ADP VERB PUNCT PRON VERB PUNCT PRON PUNCT ADP NOUN ADP PRON ADP DET NOUN PRON DET NOUN ADV VERB VERB PUNCT
obj_aux_PP	1069	croisée	sing	sing	sing	sing	sing	L' homme gris ouvrit alors la robe de chambre qu' il avait	12	6	10	1081	L' homme gris ouvrit alors la robe de chambre qu' il avait croisée sur sa poitrine , et il apparut à miss Ellen en toilette de ville , frac noir et cravate blanche . <eos>	DET NOUN ADJ VERB ADV DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN PUNCT CCONJ PRON VERB ADP NOUN PROPN ADP NOUN ADP NOUN PUNCT NOUN ADJ CCONJ NOUN ADJ PUNCT
obj_aux_PP	1070	créés	plur	sing	sing	sing	sing	L' hyperlien : non ; l' informatique : oui puisque j' utilise essentiellement des générateurs d' écriture que j' ai	20	6	18	1808	L' hyperlien : non ; l' informatique : oui puisque j' utilise essentiellement des générateurs d' écriture que j' ai créés moi-même . <eos>	DET NOUN PUNCT ADV PUNCT DET NOUN PUNCT ADJ SCONJ PRON VERB ADV DET NOUN ADP NOUN PRON PRON AUX VERB PRON PUNCT
obj_aux_PP	1071	subie	sing	sing	sing	none	sing	L' impression de terreur qu' il avait	7	6	5	199	L' impression de terreur qu' il avait subie à la suite de son larcin , comme le souvenir de toutes les autres émotions humaines , s' effaçait peu à peu sous les jours qui passaient . <eos>	DET NOUN ADP NOUN PRON PRON AUX VERB ADP DET NOUN ADP DET NOUN PUNCT ADP DET NOUN ADP ADJ DET ADJ NOUN ADJ PUNCT PRON VERB ADV ADP ADV ADP DET NOUN PRON VERB PUNCT
obj_aux_PP	1072	trouvé	sing	sing	plur	sing	sing	L' inspecteur des mines m' a dit que c' est du minerai d' argent que nous avons	17	6	15	3308	L' inspecteur des mines m' a dit que c' est du minerai d' argent que nous avons trouvé . <eos>	DET NOUN DET NOUN PRON AUX VERB SCONJ PRON AUX DET NOUN ADP NOUN PRON PRON AUX VERB PUNCT
obj_aux_PP	1073	connus	plur	sing	sing	sing	sing	L' invasion , le drapeau blanc , le martyre de Sainte-Hélène , la terreur blanche en Europe , le meurtre de Murat , ce dieu de la cavalerie , la mort de Ney , de Brune , de Mouton Duvernet et de tant d' autres hommes de coeur qu' il avait	51	6	49	2943	L' invasion , le drapeau blanc , le martyre de Sainte-Hélène , la terreur blanche en Europe , le meurtre de Murat , ce dieu de la cavalerie , la mort de Ney , de Brune , de Mouton Duvernet et de tant d' autres hommes de coeur qu' il avait connus , admirés et aimés , le jetèrent dans une série d' accès de rage ; mais rien ne l' abattit . <eos>	DET NOUN PUNCT DET NOUN ADJ PUNCT DET NOUN ADP PROPN PUNCT DET NOUN ADJ ADP PROPN PUNCT DET NOUN ADP PROPN PUNCT DET NOUN ADP DET NOUN PUNCT DET NOUN ADP PROPN PUNCT ADP PROPN PUNCT ADP PROPN PROPN CCONJ ADP ADV ADP ADJ NOUN ADP NOUN PRON PRON AUX VERB PUNCT VERB CCONJ VERB PUNCT PRON VERB ADP DET NOUN ADP NOUN ADP NOUN PUNCT CCONJ PRON ADV PRON VERB PUNCT
